,X,text,date,topic,sentiment
1790,1790,"Where were conservatives when economic liberty was lost? We already have socialism and it has nothing to do with the Green New Deal. Who made Trump king, to decide on Google's customers? Google is a private company and he is not Congress. https://t.co/qSYjV1tCyL",2019-05-25,1,0.0188664277875765
1791,1791,@Huawei All these Chinese think they are smart...u ban Google and WhatsApp (America's technology) but still use Android n windows....U tryna outsmart ur master!!!,2019-05-25,1,0.221409471650027
1792,1792,"So we are going to have following upgrades in 2019-2020
1. New Mobile Operating System 
2. New Processor Chips (No ARM Aid)
3. New 5G Technology
4. New Portable Micro Storage Technology for Smartphones

Best wishes #Huawei

#HuaweiOS #USA #China #Android #Microsd #Google #Trump https://t.co/q2elphos9C",2019-05-25,1,0.265594891442403
1793,1793,"Google pulls Huawei__ #Android license. A dramatic escalation in the US-#China trade war.
Following the US #crackdown on Chinese technology companies, #Google has cut off #Huawei__ Android license, dealing a huge blow to the besieged phonemaker. The Verge https://t.co/ktaYASxr11 https://t.co/XOLkI4KHMn",2019-05-25,1,-0.0870185517240804
1794,1794,"Abt Google suspending business with Huawei and HW said they are prepared for that and are already building their own OS. 

Its about time a non-US company build an OS for mobile. Android and iOS are having it too good. The time has come.",2019-05-25,2,-0.136827133396368
1795,1795,"@urr_gem Yes  US has impose ban on Huawei, and they can't use Android/Google apps on their new devices, but existing devices/customers they can use them.",2019-05-25,2,-0.0944911182523068
1796,1796,"CNET: Huawei could survive without Android, but it wouldn't be pretty.
https://t.co/upLJqFa4h1",2019-05-25,1,-0.133795659156383
1797,1797,"@UMEHoma Hasn't the trade embargo already affecting even the Chinese phone brands? Android, which Huawei runs on is developed by google which is an American company. The enbargo will forbid google selling integral chipsets and other required softwares to Chinese coys. Let's keep watching",2019-05-25,1,0.048052568553444
1798,1798,"Huawei Removed From SD Association and Wi-Fi Alliance, Google Removes Its Phones From Android Enterprise Device List https://t.co/tYZ5rWpi50",2019-05-25,4,0
1799,1799,Why ARM Cutting Ties With Huawei Is Bigger Than Losing Google Support | Android Headlines https://t.co/l6hB1EI2z8,2019-05-25,2,-0.0545544725589981
1800,1800,@Huawei seems relatively nonplussed as they intend to launch their Android alternative OS HONGMENG this coming fall if its current issues with Google and Microsoft doesn't solve. The OS will support all Android Apps.@HuaweiFacts #kot #Huawei https://t.co/Y7NbLnLiFF,2019-05-25,1,-0.142334124022826
1801,1801,"This America-China Cyber Security Cold War is very funny,
America: No American company should trade with a China (Huawei looses Android OS from Google)
China: No sale of iPhones in China__
iPhones are gonna be assembled in a country where it__ illegal to purchase them____.. LMAO",2019-05-25,1,0.0103209369308428
1802,1802,Huawei__ Android License Has been Suspended By Google._ https://t.co/NCvGRNQIpy,2019-05-25,2,-0.173205080756888
1803,1803,"Just a matter of time 
https://t.co/OH7Gvzk3f8",2019-05-25,3,0
1804,1804,"Anyone who wants a great  camera phone
Now is the time
Don't listen to the crap from Apple lovers
A second hand phone won't be affected by Trump https://t.co/r8w8H5n5eK",2019-05-25,2,-0.0666666666666667
1805,1805,"Huawei trademarks its own OS, as Google plans to cut off Android access https://t.co/RZzk4p03HF",2019-05-25,1,-0.0573539334676404
1806,1806,"Android Circuit: Samsung's Radical Galaxy Plan, Stunning Pixel 3a Review, Huawei's Android Nightmare via @forbestech https://t.co/p3Pgznv3xd",2019-05-25,3,-0.130930734141595
1807,1807,@SCMPNews Trump won't kill off Huawei.  Baiting China on issues of national pride is very foolish.  The govt will now spend whatever it takes for Huawei to develop an alternative to Android.  They have the capability to make something better.  That would be goodnight Google.,2019-05-25,1,-0.0406842473964162
1808,1808,Google has confirmed that it will no longer supply software and services to Huawei. What does this mean in reality for current and future users? _ #Huawei #Google @Forbes https://t.co/IcWiSWrdEa,2019-05-25,2,0.0445435403187374
1809,1809,"Huawei Evacuated From SD Affiliation and Wi-Fi Union, Google Expels Its Phones From Android Undertaking Gadget List https://t.co/THfiAm7bYh",2019-05-25,4,-0.125108648434245
1810,1810,@Huawei will not use stoke android but it seems they have been working on a backup OS since 2012. It__ like they have been bracing themselves for something like this for a while. They figured their reliance on Google and Google services as a bad thing. #huawei #HuaweiFacts #KOT https://t.co/GidwMRbbFP,2019-05-25,2,0.0197734831899994
1811,1811,"Huawei could survive without Android, but it wouldn't be pretty     - CNET https://t.co/b7EtEzVEah",2019-05-25,1,-0.221875
1812,1812,Oh dear... Google severed Huawei's access to key Android apps and services https://t.co/UM0TweDOst https://t.co/RUVwk4bpWd,2019-05-25,2,0.176776695296637
1813,1813,"@ChukzyMccollins @im_amuliciouz Android is open-source. AOSP (Android Open-Source Project"") can be used as the base of the phone OS. What is banned is Google Mobile  Service (Google Map, YouTube etc.). So no influence on Chinese HUAWEI users but big influence on the rest.",2019-05-25,2,-0.0363754785973545
1814,1814,"The Honor20 Series has launched and it is what OnePlus Could have been!!!_
_
#Honor #Honor20 #Huawei #Android #Google _
_
The Honor20 series is all worthy of a flagship device, with a Kirin980 7nm(nanometer)_ https://t.co/rptoQDnvcK",2019-05-25,2,0.715135594778304
1815,1815,BBC News - Huawei's use of Android restricted by Google https://t.co/4cQ1o0H319,2019-05-25,1,-0.129099444873581
1816,1816,Google offers Huawei a brief reprieve by putting its Android suspension on hold https://t.co/8Gp1xwI8m6,2019-05-25,2,-0.114707866935281
1817,1817,"Huawei OS, however, only has a chance to catch on in China, where Google doesn__ have a presence &amp; where Huawei could easily make an Android of its own. Convincing smartphone users in Western markets to ditch a phone with Google__ Android, will be an uphill battle.",2019-05-25,2,0.0889219031689398
1818,1818,"That operating system is based on Android, and it__ supposed to run both on smartphones and tablets. But, make no mistake, Huawei needs Google__ version of Android and Microsoft__ Windows 10, no matter what.",2019-05-25,2,0.09375
1819,1819,#Huawei needs #Google__ #Android and #Microsoft__ #Windows 10 like fish need water https://t.co/iqGph6QOWO,2019-05-25,1,0.125
1820,1820,"A Wall Street firm figured out how much money #Google will sacrifice by cutting off #Huawei (GOOG, GOOGL)
#Tech #Business #China #telecom #Trump #Teleco #Technology #Android  https://t.co/AYDrP6jAU4",2019-05-25,1,0.193973726188917
1821,1821,"Huawei needs Google__ Android and Microsoft__ Windows 10 like fish need water

The import ban the Trump administration imposed on Huawei a few days ago was the next logical step in the trade war against China. While some people may have foreseen it, given the ZTE practice ru_",2019-05-25,1,-0.0183288560066039
1822,1822,"Google Android huawei
Love triangle ______

#Huawei 
#Andriod
#Google https://t.co/xyEfe9WqUZ",2019-05-25,2,0.208012573584461
1823,1823,Answer to Was Google right to restrict Huawei's access to the Android operating system? Will this cause the collapse of Huawei? by @glynmaclean https://t.co/g4bjIIU7jQ,2019-05-25,1,-0.0900367642204331
1824,1824,"#Android Circuit: Radical Samsung Galaxy Plan, Stunning Pixel 3a Review, Huawei's #Android Nightmare https://t.co/P98JyfxBmi https://t.co/faL4f5s2sP",2019-05-25,3,-0.12
1825,1825,Huawei built its own operating system in case US tensions disrupt use of Google__ Android https://t.co/3ZHcEDtDcu,2019-05-25,1,-0.183532587096449
1826,1826,"#China__ #Huawei has issued its first response following the powerful blow it received by withdrawing its own Android operating license from Google, which comes in response to #US government demands.
______
follow us to know details :
 https://t.co/KOAYhTqXam

#Ramadan https://t.co/BrdQD2RRsn",2019-05-25,1,0.00456435464587638
1827,1827,__ Google pulls Huawei__ Android license - https://t.co/duJbuOPvYv,2019-05-25,2,0
1828,1828,lol can you imagine if you__e Apple and Chinese people boycott you because your nemesis Google stopped supplying Android to Huawei? Boycott Android la really smlj?!,2019-05-25,3,-0.396895868394765
1829,1829,"Forget the headlines, it's not about #Huawei. There is no coming back from the Huawei, #Google, #Android saga. https://t.co/F9TZAwAUPi",2019-05-25,4,-0.0629940788348712
1830,1830,"Commentary: Huawei could still make phones without Google's help -- in theory.
https://t.co/5lytDVIuoP",2019-05-25,2,0
1831,1831,@RaddPupper Click this link and see this name  https://t.co/GycQOvLzwK  jk I want to name him vale,2019-05-25,1,0
1832,1832,"Forget the headlines, it's not about Huawei. There is no coming back from the Huawei, Google, Android saga. https://t.co/eJsAE59kq8",2019-05-25,3,-0.0629940788348712
1833,1833,Google has pulled Huawei__ Android licence. Now_what? https://t.co/4eHWiJxZC1 https://t.co/A5OTTemA0F,2019-05-25,1,0
1834,1834,"I've just posted a new blog: Huawei Evacuated From SD Affiliation and Wi-Fi Union, Google Expels Its Phones From Android Undertaking Gadget List https://t.co/THfiAm7bYh 

Following the US boycott, Huawei is presently incidentally limited or expelled from a few first class world_",2019-05-25,4,-0.250651325463325
1835,1835,"HUAWEI HAS JUST THREE MONTHS OF ANDROID UPDATES BEFORE GOOGLE LOCK-OUT, US WARNS

https://t.co/geTFiKcQIj",2019-05-25,2,-0.058925565098879
1836,1836,Huawei Google ban: What does the US-China dispute mean for your Android phone? https://t.co/P3Bnx9slg7 :Auto pickup by wikyou,2019-05-25,2,-0.167038276195265
1837,1837,[Update 8: Removed from Android Enterprise Recommended] Google has revoked Huawei__ Android license https://t.co/4BZAQ5Pyew via @xdadevelopers,2019-05-25,4,0.114707866935281
1838,1838,"Just to say that the @BingleyGallery will be #open throughout the @SaltaireArt trail just 10 minutes away by #bus or #train in #bingley 
https://t.co/tHRhgiMNYA https://t.co/LkF78itKaA",2019-05-25,3,0
1839,1839,I just published Huawei flagships without Google or Android? This is everything you  need to know https://t.co/IfhwnBqviR,2019-05-25,2,0
1840,1840,"@VarunJilla @EconomicTimes Huawei's OS is ready #Hongmeng. Though it wont be easy to make customers switch from Android.
https://t.co/o3j9Mt9UUd",2019-05-25,2,0.0203875009150569
1841,1841,What does the #Google block mean for #Huawei phone owners? https://t.co/wCSZiySqKB,2019-05-25,2,-0.0632455532033676
1842,1842,"#huawei is big enough (and enjoys #china regime's backing and funding) to fork #aosp or adopt some existing fork of it. Then, it can compete with #android itself in the long run. A daunting vision for #google no doubt....",2019-05-25,2,0.144437848773135
1843,1843,"Urgh. Guess I won't be trading in my P20 Pro after all then, not for that crappy price. Cheers for that Trump. https://t.co/fsNfcWkCUB #Huawei #PriceCrash #Android",2019-05-25,4,0.233767812518166
1844,1844,Random Dumber Generator: How Hard Is It For Huawei To Fork Android Without Google? ... https://t.co/T858JcVW4U,2019-05-25,2,-0.0935414346693485
1845,1845,@c_scottbrown I am still not clear on what happens to old #huawei phones say Mate10pro which is 2 years old https://t.co/bItwdCnSXX Android will be replaced with new OS or just the updates will stop?Can you please reply?Thanks,2019-05-25,2,0.479436942248038
1846,1846,Google cancels Huawei__ Android license after Trump blacklist https://t.co/slYPa0IF3b,2019-05-25,2,-0.240535117721182
1847,1847,"What does the USA ____ Blacklist meaning for Huawei?Huawei, can not do Business with Google (No Android), Intel (No i-series Chips), Microsoft (No Windows). How can they survive without these? Why? All USA ____ companies must comply with the blacklist mandate __ https://t.co/46KyLa2UAK",2019-05-25,2,0.0816496580927726
1848,1848,"Forget the headlines, it's not about Huawei. There is no coming back from the Huawei, Google, Android saga. https://t.co/MYZBlxyYF4",2019-05-25,3,-0.0629940788348712
1849,1849,The most complete analysis Huawei about Android open-sourceness I read: https://t.co/crHmVJ00Ph by @xdadevelopers,2019-05-25,1,0
1850,1850,"@Huawei_Europe We still love you Huawei _¤ï__¤ï_ with pics like this, how could you not? F*CK @Android f.u @Google https://t.co/teWxZHm4ew",2019-05-25,4,0.161374306091976
1851,1851,Google Suspends Android Support After Huawei Is Blacklisted by US Government - Fstoppers Upgrade to new smartphone with https://t.co/TsIcG8o0xb,2019-05-25,2,0.16681153124566
1852,1852,Google removes Huawei devices from official Android website https://t.co/bZ0AohqE2R,2019-05-25,4,0
1853,1853,Google removes Huawei devices from official Android website https://t.co/ovCvet9ZQM,2019-05-25,4,0
1854,1854,"For the African tech ecosystem, imho only, the US ban on Android and other Google services for Huawei brand hardware, is probably a timely intervention. It may look challengingly disruptive in the beginning, and PR will certainly convince you so, but in the long run, its freedom.",2019-05-25,1,0.062590411904476
1855,1855,@Android Will existing huawei phones can still have access to Google services apps after the 90 day temporary license cease on August?,2019-05-25,2,0
1856,1856,Huawei needs Google__ Android and Microsoft__ Windows 10 like fish need water _ BGR https://t.co/7yhLN0cMU9,2019-05-25,1,0.121267812518166
1857,1857,"@Siahbella1 @sendorojs You want to tell me Huawei is bigger that Google? That why I said China has very cheap technology like that of drones,modems,router etc, What about AI revolution by Google? Driverless car, Android AI software libraries, NASA space etc.",2019-05-25,2,-0.0156347191994114
1858,1858,The Huawei Disaster Reveals Google__ Iron Grip on_Android https://t.co/I3fj6q9pfD,2019-05-25,4,-0.25
1859,1859,"Huawei Removed From SD Association and Wi-Fi Alliance, Google Removes Its Phones From Android Enterprises Device List https://t.co/vkiprX6s7j",2019-05-25,4,0
1860,1860,"Huawei Removed From SD Association and Wi-Fi Alliance, Google Removes Its Phones From Android Enterprises Device List https://t.co/NZgdLjIS6W",2019-05-25,4,0
1861,1861,@kinsellawarren Have they not noticed that Google / Android is putting limits on Huawei ? Sure go ahead and buy the phone if you wants a limited version of Android,2019-05-25,2,0.0544098546986938
1862,1862,@kinsellawarren Have they not noticed that Google / Android is putting limits on Huawei ? Sure go ahead and buy the phone if you wants a limited version of Android,2019-05-25,2,0.0544098546986938
1863,1863,"It will take a massive effort for #Huawei  to come back frm this since Google Android, play store &amp; all the apps people use r almost ALL US apps &amp; they can't do business with them any more so making a new version of their OS &amp; the getting people to like it is an uphill task (2/N)",2019-05-25,2,0.011817578957375
1864,1864,What does the Google block mean for Huawei phone owners? https://t.co/n3xBkld03K,2019-05-25,2,-0.0632455532033676
1865,1865,Huawei needs Google__ Android and Microsoft__ Windows 10 like fish need water - BGR https://t.co/khQ26YYYle,2019-05-25,1,0.121267812518166
1866,1866,Huawei needs Google__ Android and Microsoft__ Windows 10 like fish need water - BGR https://t.co/khQ26YYYle,2019-05-25,1,0.121267812518166
1867,1867,Android Support for __uawei_ Terminated by Google https://t.co/jYk0pqP4vi,2019-05-25,2,0.138675049056307
1868,1868,"[$6934.85]Huawei Honor 20, 48MP Camera, 8GB+128GB, China Version, Quad Back Cameras, Fingerprint Identification, 6.26 inch Magic UI 2.1.0 (Android 9.0) HUAWEI Kirin 980 Octa Core up to 2.6GHz, Network: 4G, NFC, Not Support Google Play(Black)
https://t.co/X6BiH9Wlsm https://t.co/bcP7zSWtNN",2019-05-25,3,0.152498570332605
1869,1869,"Huawei Ban: Things You Should Know   

@HuaweiMobile  @Google    @Android  @Huawei 
https://t.co/fTcSUMBQfQ https://t.co/b72npw89Ou",2019-05-25,4,-0.111803398874989
1870,1870,"@kursed @usmanrafim I believe its called Hong Meng OS &amp; should b based on open source android with heavy customisations. Google android is a 15+ yr old OS with so many updates, fixes till it became mature. Huawei may see huge drop in sales for the coming 1-2 yrs. Lets c",2019-05-25,2,0.046875
1871,1871,"Google Banned all android services for Huawei.

Le Pakistani : Or do Imran Khan ko Vote. https://t.co/veNfrYkQTF",2019-05-25,3,-0.125988157669742
1872,1872,"I want Huawei to create their own operating system and tell Android/Google/America__

Then launch the 5G worldwide.",2019-05-25,1,0.114707866935281
1873,1873,halsey now or never text - Google-Suche https://t.co/BdNyHAsa72,2019-05-25,3,0
1874,1874,Q&amp;A: Google's Huawei ban - what it means for your Android phone https://t.co/3UeKO3lN9Z :Auto pickup by wikyou,2019-05-25,4,-0.104257207028537
1875,1875,"@Huawei Huawei App Gallery don't have a lot of apps to download yet and honestly Google is diverse and easy to use with many sites... Talking about Android?? How do you plan on fixing this? Are we getting our money back since US pulling out?? Fuck os, either you make a good deal with US",2019-05-25,2,0.0779473319220206
1876,1876,halsey nightmare songtext - Google-Suche https://t.co/BhVHOZW80M,2019-05-25,3,-0.237170824512628
1877,1877,Got a Huawei phone? Your rights as Google prepares to restrict its use of Android https://t.co/hHFPKofLbo,2019-05-25,2,-0.0968245836551854
1878,1878,"@HuaweiFacts Huawei, I have begged my parents for the Huawei p30 and got the lite version. I love the phone and it's extremely fast. Is google gonna be removed? And if so, what are you gonna do about the Android thing?",2019-05-25,4,0.225390286503212
1879,1879,@jewels_bbyju Yes!! And he forced google not to share android with Huawei ______ that man is a prick!,2019-05-25,4,0.307320604777553
1880,1880,"@Huawei I wasn't gonna buy any android phone because they use Google I now own an Huawei and i was gonna get an iPhone, I guess i am gonna wait. 
#exited #thankstrump #Huawei #Google",2019-05-25,2,-0.0228217732293819
1881,1881,"One thing I don__ understand, is why can__ google let Huawei use Android still outside of the US...?",2019-05-25,2,0.235702260395516
1882,1882,"LATEST: __uawei phones have stopped working after Google pulls its Android license,_ BS or not? _ Profit by Pakis https://t.co/eZXFzwNxit",2019-05-25,4,0.109734528142543
1883,1883,"Very interesting!

https://t.co/T4J9dFKIC2",2019-05-25,3,0.47729707730092
1884,1884,"@HuaweiIndia Refund my Money of P30 Pro purchased from https://t.co/5ugVnmepIQ
https://t.co/n5P6XUhOaZ",2019-05-25,2,0.550597761289348
1885,1885,How Huawei might not be able to continue using even the open-source foundation of Android under US bans of company https://t.co/UZs7QPx91c,2019-05-25,1,0
1886,1886,__he Huawei Disaster Reveals Google__ Iron Grip on Android_ by Eric Ravenscraft https://t.co/tzBoDUufCC,2019-05-25,4,-0.25
1887,1887,"@HuaweiIndia https://t.co/n5P6XUhOaZ
See this.... #RefundMoney",2019-05-25,3,0
1888,1888,Huawei__ use of Android restricted by_Google https://t.co/usfU0izq15 https://t.co/60GFyQWhC3,2019-05-25,3,-0.125
1889,1889,"Huawei Removed From SD Association and Wi-Fi Alliance, Google Removes Its Phones From Android Enterprise Device List https://t.co/G8o2B8PJDW",2019-05-25,4,0
1890,1890,"When I become famous, I'll never allow anyone take a selfie with me w their android for reasons like this.

Exceptions will be made for Google pixels and Huawei smart phones.  PSA. https://t.co/krv6XbI0bV",2019-05-25,2,0.0316179909504624
1891,1891,Where Google__ Ban Will Hurt Huawei the Most https://t.co/9ahjtjWPWo,2019-05-25,1,-0.649519052838329
1892,1892,Google__ Huawei restrictions are a wake-up call for all Android phone makers https://t.co/HTdDKJIpaM,2019-05-25,4,0
1893,1893,Huawei__ European Customers Are Put on Hold by U.S. Ban: They__e unsure how Android phones will keep working as Google and other companies assess a Trump administration order. https://t.co/yhtn0vFWil https://t.co/9pwxlvb1Yy,2019-05-25,2,-0.063355259362494
1894,1894,"Huawei vs. U.S.: As trade war escalates, tech companies sit in the crosshairs https://t.co/lh7UVHEWXm",2019-05-25,1,-0.114707866935281
1895,1895,"Can't wait to see how huawei's baby looks like.
#huawei #hongmeng #newOS #war #technology #android #google #apple
#china #usa https://t.co/KVS3aIZaUd",2019-05-25,1,0.173360222050568
1896,1896,"@evanroden1 @Android And they will be behind with new functions, updates etc. And Google play is a massive loss even if Huawei has its own app store",2019-05-25,2,-0.0588141967414086
1897,1897,"Hongmeng is Huawei__ Google Android replacement

https://t.co/YRkmDMalhu",2019-05-25,4,0
1898,1898,"Google 'restricts Huawei's use of Android'

New Huawei smartphones will lose access to some of Google's programmes, Reuters news agency reports.",2019-05-25,2,0.120019839629796
1899,1899,"Currently, #Google's #Android and #Apple's #iOS iOS are the two prevailing operating systems for mobile devices. so now the new operating system for #Huawei's #Hongmeng 
https://t.co/AjGqyDhV9s",2019-05-25,1,0.10690449676497
1900,1900,Huawei needs Google's Android and Microsoft's Windows 10 like fish need water https://t.co/jTuQwyxcN2 via @YahooNews,2019-05-25,1,0.121267812518166
1901,1901,"You may find it interesting if you are using one of the Huawei smart devices.

What does the Google block mean for Huawei phone owners? https://t.co/F40gkJMeRV",2019-05-25,2,0.0654191685924054
1902,1902,"Huawei could survive without Android, but it wouldn't be pretty https://t.co/n5t4ZHH8X1  #Hacking #Defense #Internet #Business #StartUp #CyberWar #CyberWarfare #CyberSecurity #Spyware #Malware #Infosec #PentesTing #Massive #Warfare #Networking #Internet #Hardware #Software",2019-05-25,1,-0.259884933329019
1903,1903,Google Suspends Android Support After Huawei Is Blacklisted by US Government - Fstoppers https://t.co/GEj1gtGfkJ,2019-05-25,2,0
1904,1904,What Google's Android move means if you own a Huawei phone https://t.co/9yUQK5zPew,2019-05-25,2,0
1905,1905,"__o far, #Huawei has lost access to Google, Android, Qualcomm, Intel, Microsoft, and _ perhaps most devastatingly _ Arm. Now, it is also temporarily losing its membership in the Wi-Fi Alliance_
Huawei loses access to Wi-Fi Alliance, Bluetooth could be next https://t.co/jWFsdY0e5M",2019-05-25,2,-0.468985334526998
1906,1906,"@Huawei really getting the knife __ put in and twisted. First @Google with #Android _ and now @SD_Association with SD memory cards. Add on top the #USA ____ semi-conductor companies they use, yikes!

Really did like the look of the #MateX...",2019-05-25,2,0.0740940156945942
1907,1907,"@A_Young_Padawan Huawei was okay with using Android and Google was eating from it. Now Trump has forced Huawei to ramp up their own OS, how passed off do you think Google is right now that they might have an android competitor in a few years?",2019-05-25,1,0.0693174474790959
1908,1908,"@Android I like Android (far better than apple), but if Huawei comes with a new OS, I will most likely buy it. I don't care for google.",2019-05-25,2,0.106854312601217
1909,1909,"@realDonaldTrump Thanks for affecting the whole world and all Huawei consumers. Somehow you affect me even when I am no where near US. You aren't wining anything. You affected Google's, Android's business and the rest of the world is supporting Chinese products more cause we lost trust in the US.",2019-05-25,2,0.0608652827409451
1910,1910,"@fuego9azul @_rahulsharma786 @Huawei the apps store that i was talking about. there will be multiple android like app stores - amazon, google play, huawei something, samsung store, 
now the strategy would be to make google play store insignificant by making huawei store more dominant as its hardware would be good",2019-05-25,2,-0.185743527194723
1911,1911,@Google  @WearOSbyGoogle  @GooglePlay - does the US Govt Ban on Huawei  and the subsequent decision of Google to Pull the plug on @Android  updates for Huawei devices - does that impact @WearOSbyGoogle updates on Huawei Watch 2 in the UK ? https://t.co/cTgIBqGjbF,2019-05-25,4,-0.0410997468263393
1912,1912,@fuego9azul @_rahulsharma786 @Huawei correct - android is open source - but what google does is it takes this free version of the code contributed by millions of developers and places its proprietary version of some code and creates a fork of it and prevents that proprietary version from being used free.,2019-05-25,2,0.289913780286484
1913,1913,"Google pulling Android from Huawei is another reminder.  

Much of Android__ code is open ... but don__ confuse open-source with with platform control.  Handset makers have been put on notice that Google can fuck them over at any time. https://t.co/KMrmrW6U17",2019-05-25,2,-0.1625
1914,1914,"Not only #Huawei launchs an Android replacement (#Hongmeng) but could collaborate with #aptoide an open source alternative which currently has 900,000 apps available and could replace the Google Play Store if necessary.
#China #Sinotriumphalism #greatwall 
#Java #Linux",2019-05-25,2,0.07184212081071
1915,1915,"P20 pro shock devalued to low price  @UnboxTherapy @techmagnet_yt @AndroidAuth @Mrwhosetheboss
https://t.co/lL16oulGgY",2019-05-25,3,0.303169531295416
1916,1916,"Â» Huawei could survive without Android, but it wouldn't be pretty - CNET https://t.co/FeGo77H0Aj",2019-05-25,2,-0.215250367219745
1917,1917,"Huawei flagships without Google or Android? This is everything you need to know.Fingers crossed Huawei can resolve things. For the sake of competition.Sources:https://t.co/QjXD1z59f3...
https://t.co/DdURtUHaml",2019-05-25,4,0.0508859697444774
1918,1918,Huawei says its homemade operating system could be ready to replace Android by early 2020 https://t.co/6WR2JkZcWL,2019-05-25,1,0.183532587096449
1919,1919,"Even if Huawei comes out with it own OS tomorrow, it will take time to get adopted users, and more importantly developers. If you doubt my words ask others (brands names with held). The lost of google's android may as well collapse Huawei mobile phone division. https://t.co/fEeskl1pxL",2019-05-25,2,-0.129054724868044
1920,1920,"@Bhashi_Mahen @Android Any update Huawei puts out after those three months will just have to remove the Google Apps from the device. They can still run Android and get updates, tho.",2019-05-25,2,-0.0260643017571343
1921,1921,"@RosanderTore @Android No, Android will still work on Huawei phones, just not Google's Android.",2019-05-25,2,0.0668153104781061
1922,1922,"@unclescrooch @Android No, it means they can't use Google services, like the Play Store, the Google App, YouTube, Drive, Docs, etc. Huawei can still use Android, as it's open source.",2019-05-25,2,0.0545544725589981
1923,1923,@KJ_Aranda @Android Android is and always has been free and remains open to Huawei.. Google just can't out their apps on it anymore.,2019-05-25,2,0.0645497224367903
1924,1924,"@improbir @Android @Google @Huawei Android is open source so it won't hurt them that way, it just means that they can't use the play store or any Google apps.",2019-05-25,2,0.139271503632789
1925,1925,@Osama911 @Android What did Google do? The US government made it illegal for them to work with Huawei. What else could they do?,2019-05-25,1,-0.120281306081172
1926,1926,ICYMI: Huawei__ smartphone business outside China could be hobbled as the tech giant will lose access to updates to Google__ Android operating system https://t.co/Mw3arQt2pa via @ReutersTV https://t.co/P3RDlRKbo3,2019-05-25,1,-0.0416666666666667
1927,1927,"Android Circuit: Samsung's Radical Galaxy Plan, Stunning Pixel 3a Review, Huawei's Android Nightmare - Forbes https://t.co/A34IQT4pGv",2019-05-25,3,-0.134164078649987
1928,1928,"@bentendo771 @Google If Huawei starts making all components in the U.S.A., Android may be available in the future for them !!!",2019-05-25,2,0.170560573084488
1929,1929,"Huawei is a 5G monster technology, they've updated the original US intellectual property to frightening new levels of online genius. Their operating system will usurp Android in leaps and bounds ...
. https://t.co/ho8gTnQsOK",2019-05-25,1,0.027553568572889
1930,1930,@ReutersBiz: WATCH: Huawei will immediately lose access to Android operating system updates following Google's plan to suspend some business with the Chinese... @BrownRbjr2002 https://t.co/QKJYgwvBwP,2019-05-25,1,-0.0906103044511344
1931,1931,WATCH: Huawei will immediately lose access to Android operating system updates following Google's plan to suspend some business with the Chinese tech giant https://t.co/D0pxbV0zg5 via @ReutersTV https://t.co/ukodhXwK4Z,2019-05-25,1,-0.141666666666667
1932,1932,"Not sure what all the Huawei drama this week means? We break it down for you here __
https://t.co/daSrjmW4kV",2019-05-25,4,-0.10723563917814
1933,1933,"__ __ https://t.co/YoGnfkQvSs
Â¿QUE PASA CON HUAWEI SIN ANDROID? TRUMP Y GOOGLE
.
.
#Huawei #Android #DonaldTrump #FelizSabado https://t.co/30ZSRfAmGH",2019-05-25,1,-0.0934906982339501
1934,1934,"Google has revoked Huawei's Android license.
https://t.co/hliJBH39mb",2019-05-25,4,0
1935,1935,"This too. Honor is a fully owned subsidiary of Huawei. So they're essentially screwed from all sides! Imagine convincing customers to buy your phone without android, without google apps, plays store apps, an ARM processor, and without Gorilla glass _¤¦___ï¸_ttps://t.co/Qt2onreTL0",2019-05-25,2,0.0793372353562735
1936,1936,"Am having a lot of hopes from Huawei :)

Let's just hope for the best

#huawei #huaweiandroid #huaweiban #newos #android #google https://t.co/oLz0Nzs9Hc",2019-05-25,4,0.313785816221094
1937,1937,"@MynameisMok @Riopedre31 @lynn_maryellen @JonAnthony7 @woodywood1999 @EdwinKovatto @sheilaunderwoo1 @kaysintBB @Beantowndougish @MichaelZaker1 @someone_1958 @chance4gardener @FrankBenXXXOOO @KingPeachDP @wolflayla420 @willardwonka79 Well Android MB going loco bcs of Google going loco w/Huawei, then  going ""OK for now"". In Hainan China has the equivalent of Vlad if St. Pete on the Baltic, &amp;, if they get nasty, heaven knows what could happen.",2019-05-25,4,0.0683287822233011
1938,1938,"Android Circuit: Samsung's Radical Galaxy Plan, Stunning Pixel 3a Review, Huawei's Android Nightmare - Forbes https://t.co/yCYBLEm9SL",2019-05-25,3,-0.137649440322337
1939,1939,#Huawei may need to suspend their Mobile biz as it's totally dependent on #Android of #Google. https://t.co/OjLt60BvWW,2019-05-25,2,-0.075
1940,1940,"More I look into it more brutal it gets for Huawei. To sum it up, Huawei no longer allowed to license Android operating system, Qualcomm chipsets, no ARM license, can't sell in the US, cannot use Google Play, cannot use Google services and apps.",2019-05-25,1,-0.135680105059994
1941,1941,"Profit measures the validity of the buzz surrounding the claim that Huawei__ mobile devices have become dysfunctional after it lost its license to Google__ OS

https://t.co/FzhpvdyyiM",2019-05-25,4,-0.0928476690885259
1942,1942,"I wish I could clear all of Google's services from my ""#Huawei P smart 2019""
I wish I had an #opensource #Android without #Google services.

@HuaweiMobile @Huawei @HuaweiFacts",2019-05-25,2,-0.306186217847897
