Entity,Code,Year,Number of executions (Amnesty International),Deaths - Meningitis - Sex: Both - Age: All Ages (Number),Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),Deaths - Intestinal infectious diseases - Sex: Both - Age: All Ages (Number),Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),Terrorism (deaths),Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),Deaths - Alzheimer disease and other dementias - Sex: Both - Age: All Ages (Number),Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),Deaths - Hepatitis - Sex: Both - Age: All Ages (Number),Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),Deaths - Parkinson disease - Sex: Both - Age: All Ages (Number),"Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",Deaths - Malaria - Sex: Both - Age: All Ages (Number),Deaths - Drowning - Sex: Both - Age: All Ages (Number),Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),Deaths - Road injuries - Sex: Both - Age: All Ages (Number),Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),Deaths - Self-harm - Sex: Both - Age: All Ages (Number),Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),Deaths - Poisonings - Sex: Both - Age: All Ages (Number)
Suriname,SUR,2013,,8.468350607535223,167.1802729576355,0.0591347682494,11.440004598357564,,1183.8795143271782,144.4780901160547,178.99366428782858,108.74162324125489,109.16138290082561,218.25672705776188,2.505669432623126,581.9404122123522,20.12502052250238,9.668969151848016,3.4085704641125227,31.46939871265249,53.357798441906446,98.83526391132857,6.486245236850425,9.051028536759272,98.21778866707116,13.141051060623543,155.9151275198254,17.751484385911382,0,38.70720638112056,2.8233701287369137,12.670692570502252,143.76595791802782,0,192.49894147995587,2.4640944205673128
Suriname,SUR,2014,,7.971416134227755,174.62749842889258,0.0598221768829,12.772745000008708,,1249.472585356346,155.47724921083656,190.67979105013885,114.30125041038731,112.59496350309276,224.93505046106426,2.3830120399028987,607.4764263755119,21.535528919916032,9.587825029371741,3.3274039795103727,30.628188970640526,51.315205350474095,115.45356988547725,6.690881907987457,8.853924237079081,95.9057167829441,10.809877883855032,151.43398612850197,18.533899624801823,0,39.759764626651844,2.9924490958931655,14.106217058647236,142.17764746813464,0,199.59509913572057,2.472487149750312
Suriname,SUR,2015,,8.016653892725957,178.1927294179952,0.0604010054171,12.633200313758845,,1336.6420646794654,161.18006095694795,201.20348056496294,120.64447790251015,117.02850265417638,230.8251059578595,2.4999295149400944,633.94182194801,22.740620083496214,9.960978050747503,3.282959415180467,30.628444301390424,51.578838032363954,106.07583064334857,7.441608686098914,9.1165682407339,97.56832262154902,10.74965869821794,147.59407996983333,19.46502663462689,0,38.72443854907634,3.002136221659295,13.998627393108974,145.0906769208011,0,213.696812623207,2.4831136808872767
Suriname,SUR,2016,,7.961182211394675,180.7115555172251,0.0610323398372,12.669740968426327,,1381.9957171373278,165.0720593763315,207.67235829365663,122.57399907022783,120.52741691652808,236.3789354408824,2.565228158422116,652.2124398173786,23.45042372923712,10.039160707377917,3.1766811718366132,30.30540672882367,51.301967173663606,103.71827564256104,7.88182604060991,9.133685213140785,97.6185997892026,10.399936161367814,145.40883853065822,20.042812420607394,0,38.335730814465,3.0068882934988403,14.040381570821124,145.16226440946065,0,222.12521850774277,2.481929910449754
Suriname,SUR,2017,,7.989430589189715,181.5268430111981,,12.65180973511449,,1395.628944694873,169.53890282620392,209.2722688458297,123.03375713798539,123.5471815255554,242.54956339320447,2.635654983871817,665.8016551454922,23.728082978930765,10.034356196879633,3.194927207090212,30.33840077513743,51.91284525103448,101.78750010291238,8.167025020521658,9.198063624821245,98.62938655657457,10.463372427801973,143.59825173541046,20.406249221934317,0,38.48796013826215,2.9811722226713195,13.984879211759607,147.03607510622373,0,225.83749471666357,2.5044000851762025
Sweden,SWE,1990,,71.49664171546631,3702.2070502397455,0.601846511085,24.092923324845064,1,46194.965148761934,6618.533612274016,606.0138994768284,2577.2029729507194,827.4267778168545,2859.057598619922,10.703552385485843,21039.270496877318,814.8662952704218,178.99585826409952,0,141.71291218813954,142.52733206952254,69.89181191945967,98.33230968961286,196.06652318507776,936.477816064858,8.071760396970246,282.1428810931161,424.6884017707541,1.000000048435927,41.81995085961909,75.0781551980508,37.761667730294484,1879.7944736811914,1.0000000004373697,1328.2170400503235,74.7570736423493
Sweden,SWE,1991,,71.01398758259907,3685.159519877376,0.599392026625,26.76926506657645,1,46462.65880437587,6849.825504008198,649.0463225917027,2700.0107877919518,847.6637372322721,2917.8371397025194,12.622905491176965,21421.77566967296,849.2889775906499,185.3171639360435,0,148.64521288964292,147.04777646141017,83.83627624343497,105.96257881644924,196.78473123270322,917.1825760983014,8.690051249728002,279.2762474570161,422.6258279918426,0.999999988553154,41.608715786226064,80.99848595615263,40.65253666578544,1907.4261710466553,2.0000000039068033,1377.5820608235565,78.33243959909045
Sweden,SWE,1992,,59.38275101261402,3644.6672904201105,0.589341221455,27.77661756419797,2,45533.7215557795,7056.56556225684,666.3414320984459,2752.5224426420696,857.09780412173,2947.2426168410384,14.151897822318572,21354.72345334023,871.7713843705577,179.76483748349264,0,141.81052763581403,141.48000405405222,89.58702521513901,111.56039229925676,191.13811257639023,864.7654840647074,4.614757445787926,252.29676246561525,398.0705439791791,0,44.50582072813774,84.13050823330028,41.44649768813993,1826.5985452985976,2.000000003634115,1387.9068734189277,73.46223903690331
Sweden,SWE,1993,,58.88634700270541,3672.962404218104,0.583578682178,28.821632958371524,,45443.27358998202,7281.93579397428,701.7969383265814,2868.709357640051,855.3302256871764,2938.930304399066,16.819962355580422,21497.225747160344,907.9033566154276,180.89475274788398,0,143.0531234822187,139.53529605946053,97.51172696491328,122.64310171553245,187.20733999599202,830.3202940001609,7.666376680618758,224.1041611856831,402.38646556977807,0.999999980365516,50.271362140028856,90.06188843185004,42.95435166722059,1807.6527639907874,0,1424.0365509813437,68.88398433844434
Sweden,SWE,1994,,55.729329688989644,3468.8275454839277,0.573473234838,28.882413577874324,0,43730.001567725165,7276.331004337248,702.6547181122976,2857.948842312714,832.824388422788,2876.2898838109586,18.686766625882427,21057.073486092944,912.2470277759274,175.75250553342158,0,137.73877906928246,133.4785524938028,122.8414869027791,129.540240470586,174.95478685008462,801.9559152312609,4.059375276079524,194.8851661078169,395.2952593637602,0,51.50425648145661,91.7368841647973,42.25366994422681,1730.1855152851665,0,1393.3250721598142,63.59896049682547
Sweden,SWE,1995,,52.42091982210193,3457.6464799355717,0.568977693162,29.937599967193325,0,44006.13845589007,7557.676865656922,734.6306914931725,2997.5613258642115,847.3217560913573,2917.294411370318,19.685438034535007,21495.63775858769,957.1990493024383,177.3029677639191,0,137.378813833214,131.596161450329,140.87850889954575,141.66253390970715,176.47790025370813,743.1711842975557,6.939038042650385,164.24480072939056,404.2784096140062,0,57.20177852820527,96.69166066518456,43.23760557549696,1714.816060602756,0.9999999241215414,1438.8913858939668,60.472527320140436
Sweden,SWE,1996,,48.92922659215084,3459.609853252737,0.556385057353,31.528436243150566,0,43718.911446293576,7748.684249028396,761.456313890651,3112.0357654213644,833.9579686448541,2911.6441261928458,20.16310126621671,21669.78327527085,987.5302329979971,181.02900375050282,0,132.5232366606648,132.3699460082401,117.39458568477998,157.07238400799514,168.55092799988012,704.4472035989547,7.432776279615723,149.58261024839948,417.1981819547564,2.000000299410244,65.79295434243055,98.86454853651261,45.26909598551461,1640.0018892837415,0,1458.9857132759132,54.00413258445607
Sweden,SWE,1997,,46.33893213552074,3313.5963801741104,0.552537125859,34.935413184463066,1,43038.08540616608,7836.003948998898,796.7732317485255,3207.675572259764,815.4919893705459,2867.6835631528097,18.937613197598154,21672.96097609136,1006.0924415911909,181.04200596081273,0,136.5908791678529,132.56486705167802,55.15590449070952,174.64647290532136,169.2736542888179,677.0615439175205,5.844617669520699,136.49098714100828,465.6715720988223,3.0000004880490603,74.29749281130249,99.04324211509996,49.37897079688492,1561.7103868662107,0.9999999996423414,1457.181106616924,44.94537559200069
Sweden,SWE,1998,,44.66852587951536,3215.1708887139584,0.550249382738,36.80646216897474,,42902.52226479226,7929.519704508118,811.8181430016649,3345.2125222297454,828.3059445183476,2887.7591795375756,17.26117184452432,21874.522922078897,1029.2922390159779,239.473518345892,0,135.73591040867115,134.08888064239585,38.01043507709043,190.6308913156718,166.77889707153858,664.2618108765504,8.19794627846073,132.31516178478827,496.98546933221627,0.9999999826443132,87.91773837314221,103.31103739347115,52.54442428921325,1518.464129695062,0,1494.9557815420217,40.49358835740072
Sweden,SWE,1999,,43.93301375722343,3217.7855262863036,0.549484441205,41.05403537934389,0,42799.63288258197,8031.983458860663,840.3303619829437,3475.5739686634156,845.3994853413459,2913.64249239893,16.240756771882754,22152.062385653455,1054.0541606057434,182.14550109474493,0,135.2804156231459,134.81857785143166,35.107859959952876,211.7076106703495,165.45787735786536,659.9579944319833,4.734544228653653,129.795742946136,514.9350790421877,4.999999948857064,107.89686287525984,105.96861846144078,58.84504450561722,1490.2512844903767,3.0000001859285605,1575.9014996375347,37.96278904759459
Sweden,SWE,2000,,44.207751890617246,3144.412639080351,0.550287573916,43.303511238073376,0,42125.414404750096,8071.959988848628,853.8018696342153,3538.4404631897287,862.3974873447273,2937.252444130447,13.051489753758544,22286.232271740555,1067.5111788422832,184.4477387202886,0,135.22817518268948,129.6487217137394,34.128324519355175,224.97367876305913,152.86366314450265,647.1930171591798,6.287902355497279,133.59602692183546,514.6016121674829,1.0000000280203756,127.84731658639349,108.76177837040004,62.14211293525205,1441.6885352959366,0,1617.390649121845,35.49018494701525
Sweden,SWE,2001,,42.17570575949323,3023.2091863230335,0.535569065611,46.43985658726604,,41859.688586517615,8132.867330079302,881.0916703502556,3629.1684812527933,892.1325841139204,2974.469482031569,10.966788538688977,22533.10231134804,1089.8388878268036,189.27352054514986,0,136.2830907269622,128.87982927265492,43.94362933276054,230.566242224978,153.9445961109174,637.6035332108396,6.235300551340125,144.72067195893686,515.8444367626213,3.9999998715335754,161.41436367968234,116.34872555820102,66.12496559276524,1439.348626008271,0,1678.6474113092565,35.14580210858664
Sweden,SWE,2002,,40.2185213035371,2984.103900136383,0.520592514542,48.78533382694812,,41299.83198225103,8192.742922038984,906.6071545553397,3712.448959744891,917.4911044447757,3014.634712743009,11.324798078027936,22603.264559582665,1106.984114853845,191.1295010036932,0,133.74142040226874,127.32427350173491,35.61036786847619,225.01830862947085,151.6785984567649,609.4621668638993,6.398459026232279,145.47238750729576,516.4550178524898,1.0000000001526943,193.33374603843947,122.66646947092946,69.6522691231605,1405.4655776702884,0,1707.6346908832882,33.077298830064905
Sweden,SWE,2003,,38.906465984672764,2864.0289824705796,0.50431760443,47.77327441277931,,40112.330781413286,8190.086431415716,917.7019486229718,3747.0944238850434,940.3329748978073,3017.883784792866,10.996756382439902,22680.897666490382,1112.7064744385893,186.71160074290944,0,129.75541830284098,124.92654916376199,34.07499921972609,224.58727559228066,138.5135422328326,591.7804723557928,4.881192317172293,144.9453365365261,518.5077310051356,6.999999578111829,225.29911302356518,129.62889657731606,68.23641597987358,1387.9171774374806,0,1718.5807547468307,32.67937063773359
Sweden,SWE,2004,,39.26691211160686,2805.507374646943,0.495524851575,49.742360856263666,,39766.67080732173,8262.003400448548,957.3258443567759,3855.7217199539036,966.1024320074923,3030.0245040492186,10.80713282829084,23209.806201382376,1135.1445896916152,186.315257698651,0,129.91231113536566,130.5324983446522,29.15709704374642,239.3904302012911,132.40114849260692,590.4092523039084,3.9498996808328473,140.12361680128504,531.4912081474129,2.0000000536622613,242.49004619156048,145.8734470478732,70.11779910069052,1437.168772141392,0,1777.6661485588731,33.450463352098964
Sweden,SWE,2005,,36.86276935111927,2755.3164956637693,0.483007168423,52.21435572666221,0,38572.044266910714,8297.07626321591,972.4992060316617,3892.7084754524126,969.8448907963079,3004.2640315269814,10.121899477121051,22955.781495541196,1134.0853239396693,181.3225208540265,0,122.76896541259353,124.19459782494457,32.558246253036174,239.94949048705513,127.67575283980416,549.192881752221,6.495887143909009,128.6853416353174,500.94010888450117,6.562359588481609,287.1819690757206,128.09956380883443,72.51250844636515,1403.4713822151346,2.00000000573986,1766.966245201961,32.83999125186467
Sweden,SWE,2006,,34.58302440096597,2711.6241258218374,0.481037213048,55.43345570260259,0,38317.72219164056,8410.872496152098,1012.9612873779415,3953.46343346006,992.8917394093427,3036.5956488889383,9.060291308327393,23176.57729392962,1153.9785655276676,180.09843464424765,0,121.43139554471281,121.9979150691991,26.04954905593341,245.12353338939968,125.43583218661162,526.5830658271124,5.30339699824832,132.12981010189256,489.89197822945204,4.000000127863409,332.368983376294,121.79270544109909,77.32848843371538,1403.0601359665247,0,1794.8879449005183,33.77145052621635
Sweden,SWE,2007,,33.53187814687729,2729.6418780500685,0.486319760939,56.910260101260675,,38053.91116110736,8508.763078672402,1065.8053807962665,4019.1083365623645,1009.2943255798788,3052.281681984249,9.00617437067898,23411.548209550405,1174.6271275936897,184.39119698502066,0,120.04143684234884,124.86731224892438,36.36854363847937,261.4305963617708,120.58922587869924,510.329945481045,2.271677055086033,125.44466972039764,487.00868598857767,3.000000144272988,391.96669894991925,120.20052318398983,79.00729276284635,1412.8136221494951,1.0000000563345253,1816.774218511117,34.29934161518636
Sweden,SWE,2008,,33.115664131943134,2733.041175080426,0.480675239439,57.79213449352243,0,37525.913133450806,8554.739087386437,1103.2230519766154,4076.1700895221134,1019.7956285754022,3048.43125274628,8.803459158043513,23564.732835988496,1184.57676540202,185.1167650945609,0,116.94304416710128,122.29053309689702,24.21500562030184,276.949339512449,115.23274971939111,489.37448577862386,5.946234753537596,125.85076970367233,471.27643291123945,0,443.59855447006356,117.17005689806476,81.037209755983,1429.1424236090018,0,1822.681276896866,34.637996614981574
Sweden,SWE,2009,,31.687725928270456,2705.2501186390273,0.481178116111,58.90676412117338,0,36792.85719980277,8575.233309698946,1146.938450380017,4132.25667750846,1026.8837632260506,3014.9413016141766,8.394586266935141,23702.103585767916,1190.159528837149,185.35257696951263,0,111.79790421449947,122.94188298272633,32.60077491933961,287.45209045266563,106.0377017919981,467.3643082204941,6.106558505665605,135.3972037412051,459.9836701758421,0,519.002742718303,116.1975625424173,82.5038571028407,1442.7160143981068,0,1809.19306824814,35.74588747412991
Sweden,SWE,2010,,31.708927731284763,2633.5231148374237,0.480414260416,60.526123689524745,1,35644.86831715645,8653.273094455699,1171.6156852601885,4141.211253331804,1019.6653008093997,2954.2028052673313,8.20291338558204,23368.22718758976,1180.513520659348,181.08309145778597,0,104.90514084652348,120.4724303639715,25.397353577478984,293.7400892447909,94.65065973184684,435.25894619237073,3.86169376309019,134.7880539114714,434.10182245629153,0.9999999691166372,567.5696470138932,113.55007668546916,84.4267358384618,1403.7432662858155,1.999999906730544,1763.8207137984919,35.68981496937849
Sweden,SWE,2011,,30.481414967568387,2734.48593983703,0.481815015306,63.50350978931231,0,35642.9815881351,8812.430293021436,1242.995043523891,4253.827394991528,1025.8433437935062,2942.7361638817215,8.316698626665731,23581.601243480214,1192.0008795286114,179.57659658024986,0,105.58978204818962,119.03064767881934,32.62683557218638,307.3306453933068,92.46004985445882,425.15164613379454,3.4807498335320606,124.95363916167213,416.37617643841077,0,611.9366283327556,110.04883416646932,87.5288622058052,1413.9492974049526,0,1757.7010836134282,35.684966486203685
Sweden,SWE,2012,,34.36656009551575,2790.0644610849317,0.493253885061,67.16946116887245,0,35070.586527208456,8925.526869986836,1302.308402509267,4296.22415593684,1033.7523044280179,2934.335891101755,8.30145867909165,23553.89867788996,1185.8657581138073,178.06998297042233,0,106.03216734302822,118.57586085630045,25.374617206826027,322.3271104058988,87.11910214602447,411.38461141008753,5.779748895307453,139.95182498799667,389.52812629717033,3.9999997622062953,631.216353834833,106.53363629923577,91.35449783488072,1417.9064378624398,0.9999999630180836,1719.1928087216193,36.93362690921754
Sweden,SWE,2013,,30.47258219789255,2827.983326856358,0.49281674385,71.28339637636505,,34559.708864170425,9036.014687906822,1369.528169199787,4342.018797423428,1045.604769253011,2948.101604811051,9.034139487230101,23777.639722542517,1190.8961764829248,177.00826956063673,0,107.4392583940241,120.4620246865053,21.42596104218295,344.92867379571373,83.13114469863329,402.17344598873706,5.815095286633424,143.20652613781348,380.68813638709946,10.999999677492587,646.874992680064,106.8074546844797,95.22168418535821,1435.9683147695043,0,1699.5698535412414,38.040391910116156
Sweden,SWE,2014,,29.883728100892046,2818.557401701004,0.496097807272,75.49556091258798,0,33961.0451817917,9117.500747914264,1413.1080946689306,4381.092882978551,1061.9793284491386,2969.468446666609,8.640777808684858,23873.690892106446,1192.9992113624526,175.24696874323064,0,109.45570389489916,120.811928012224,17.9236027515421,373.18949831976187,78.85703447105652,396.42146092354363,4.700537142589363,131.4104611351771,375.6171635729713,0,642.1789500569093,104.2140476682727,100.36492137154762,1431.2929539319919,0,1679.4691704272325,38.93726837472464
Sweden,SWE,2015,,31.717380801110032,2899.3822243679588,0.505535787734,78.66805846312872,4,33767.998559578045,9323.010526831475,1469.1325860011505,4442.842796339549,1072.6536624482524,2996.260423243919,8.152206311951204,23910.615978069876,1200.0109784471933,177.88508302721428,0,110.4797936596489,124.4859446428923,25.47780940535646,402.54642072400776,76.50286801151208,395.37710405746867,3.1537752153825074,139.64245042356302,375.52613707626807,0,645.0515098785613,104.35270498883283,103.78011023273291,1433.0818739779331,3.9999999963315607,1693.6391844464868,39.42937765484596
Sweden,SWE,2016,,32.05632520859587,2873.4217125905434,0.520303823521,81.14430665339023,0,33710.04119802735,9472.465410852505,1491.3871332308897,4500.751160323253,1077.825603814889,2997.0579731717294,7.9500636883677425,23852.71103986581,1198.9406218894833,175.9426797007395,0,110.4063211718441,122.22726570974955,25.412251664138797,404.8129348953715,76.89076167260289,389.01188051672585,3.740203601226104,144.59673173245704,367.7338965040191,1.0000000691866384,651.4393870707695,105.18282960666278,107.02828984748596,1402.3549067287377,1.000000002773752,1711.796525016157,38.37988683424816
Sweden,SWE,2017,,31.73713407446384,2902.619319021927,,79.13863201077824,5,34163.54773674162,9660.129172363737,1461.490871451142,4517.869731915548,1070.5237228616377,3033.801149483861,8.174220648427063,24052.958225882558,1213.2857947422763,176.49493491114723,0,108.54178173130043,120.48237158416318,22.769097667226294,398.77845393304256,79.11376767888865,390.20076045135943,3.8524029931363626,134.6236288327822,374.54239614215413,0,620.4050516146764,105.18814521728106,104.09727407415926,1395.495803871594,0,1721.8909003358362,37.69406288060068
Switzerland,CHE,1990,,142.87182539488165,2250.487142722219,0.329708511952,51.33671806397404,1,26276.12072459313,4283.060641397693,399.6499926626835,2481.6339321904707,805.9460619408462,1732.4808229265452,17.06554587011306,14731.430365413129,533.8301562389588,47.65642205692521,0,90.7796321045829,103.80539237792021,176.19042117377924,326.0183352225361,102.49648445793785,1042.1898899645064,5.243819328678025,222.89513770906427,265.6096290747821,5.000000005475554,74.5153114715232,22.821548399837347,114.00367948790266,1778.1669780858554,0.9999999999120648,1381.3373265374753,16.17856220159083
Switzerland,CHE,1991,,139.82830346242545,2244.116914813133,0.331285854939,49.62416676666817,0,26278.75934094098,4402.324983380867,413.88059661085487,2525.5117591518815,811.4303674753593,1753.457722952689,20.52460439848223,14979.53636358399,539.9799732171192,49.95645223582233,0,94.3120319269449,110.13918458700584,200.70252251201083,351.7555647160831,97.2834816489597,1027.215343173,4.934893639546651,217.3287012238563,274.838829661791,0,75.02025012209639,23.24201403802964,109.30195205282378,1838.8001259743926,0,1409.5313629336524,16.508846866452924
Switzerland,CHE,1992,,131.98876899112196,2233.79195697753,0.3285595907,46.32332257629315,6,25750.63578423853,4507.280530619444,413.8575650580786,2523.5782942530604,810.7667661315372,1774.9414157305948,24.764273553191288,14983.063201706542,539.5106963185801,51.47048661125179,0,94.77726180859668,112.35719508600084,230.48534358629556,359.04037483144094,90.44667916234792,963.1218054760104,5.847512178158945,210.68664808717344,274.58841068154226,0,76.11323331680578,22.706250430553016,100.68169946687657,1808.6738984383785,6.000000031987602,1410.1954883637502,16.156134489966103
Switzerland,CHE,1993,,123.70961673002259,2215.9240147283,0.327140004739,42.68986276060014,,25394.500000481545,4654.116665436721,428.57942153432646,2537.49217018904,811.3487154460024,1810.3890378314356,27.268367940466312,15011.468324858104,543.1500954998772,51.29562688546676,0,90.28338332189743,113.47233059589824,269.6424179990515,359.03124093542556,82.87126165250602,884.3853213613398,5.976470910245925,194.13536649100797,271.8306066176162,1.9999999989833883,71.74880390333162,22.14252626963316,91.79258969075592,1764.2805483638383,0,1419.3385141664,15.609409437978501
Switzerland,CHE,1994,,112.13397949318491,2116.6956692253984,0.328617690358,37.69948223044324,,25356.0446994402,4841.281583307508,455.9905111139482,2599.252583350145,830.8901263552167,1882.6787936388123,33.40176329352952,15294.909768812244,554.062533891856,52.39949908910057,0,90.87080289896545,110.95111684820888,326.44250404146027,367.65969254140356,79.34651131165248,840.4445219906196,6.418823826238651,184.99857983032155,276.98511320297774,0,67.85405458606684,22.027748528190717,81.23443608460708,1766.936664652226,0,1447.632780958368,15.54664824996396
Switzerland,CHE,1995,,91.62367298202938,1931.9300214336727,0.332620139727,26.25614649237959,1,25482.438541166324,5145.039969944478,503.02574944003766,2692.270407470479,864.4977401688311,2024.9586653700455,46.70521672156622,15803.464507324525,574.5818494674443,53.25054021864643,0,84.26355511339011,101.14494212475961,621.3862968131293,343.18785613315896,82.25909759504212,768.1452147782791,7.789939271994487,182.93361525950286,282.2013276678709,8.999999471149426,59.13402205728678,21.46083538103655,57.93383647709912,1674.7035261686094,1.0000000005762106,1517.4611559465304,14.9430659772801
Switzerland,CHE,1996,,76.20694440056492,1827.7515914539554,0.331174611514,21.782625679799498,1,24629.347654621,5294.5958058035,521.3084693200713,2664.1420972724795,871.6700156404049,2090.9719055346236,54.974623137876385,15663.256389494465,576.8868127740021,54.50382156703076,0,77.33936639710635,95.3304490637931,454.6180695884214,306.6647090415295,79.3775756591488,685.2985911118401,5.165302999788719,182.87394330247548,263.6026686838665,13.99999954842164,51.50961839271733,20.561053130674583,46.227131230093455,1579.5726116510614,0.999999999992874,1522.5222337415175,14.003763047057708
Switzerland,CHE,1997,,65.18729006919864,1884.5547688840854,0.336630151154,19.639196269629547,0,24730.339191330524,5485.383203175407,558.0195249825309,2734.2813979009743,898.1078658037138,2180.1933574965874,61.91740552983418,16049.944851695189,595.7333589130316,56.97296745509217,0,79.34795069777635,97.21875394635306,289.0808863041473,293.725763466831,77.04943212946354,657.2443120224175,5.146054932665126,182.63770281582762,268.9812053017498,21.99999946183489,49.32543332424107,21.732580780306684,39.86556788542178,1572.6747621963898,0,1518.0927242065636,13.892545790980325
Switzerland,CHE,1998,,57.35555090480027,1870.1823512561195,0.339389630277,18.47911702488792,0,24310.932398181725,5600.4431816228125,586.4990957970846,2744.9992900545294,905.7674671556715,2230.9315199148555,69.29374906933644,16164.509897596463,606.111849651406,56.33237710978314,0,78.02375847146061,92.21456945891202,209.00654443862132,282.5904052068273,73.78878381727671,636.4766191519925,5.060737958735686,179.154146997512,267.703656984084,4.999999716508518,46.669492489797825,21.845091954847224,35.425854530424736,1559.9956405190014,0,1505.441140853975,13.4717362012214
Switzerland,CHE,1999,,54.12041755570982,1839.9016798270318,0.342427889485,18.06991793609504,0,23821.790223672924,5699.506007881781,604.1747690959398,2715.069903601232,909.9344749188808,2280.236123295031,72.30415046048066,16064.820707802794,612.2739941383434,54.63200940956748,0,75.95322761743175,90.10580476938301,165.91431685327183,264.8757346710116,67.6945502174853,604.7365178318637,7.06885542241543,179.73654356584888,265.7184926366368,27.000000874757013,49.52584077966381,22.80784761305435,34.152892282446956,1510.2109865712482,0,1476.0973252214408,12.491118562654353
Switzerland,CHE,2000,,48.789336757357766,1814.7204277005467,0.34984583215,19.173487825312304,0,23869.57829676239,5816.377543317742,654.8132652868339,2713.979970976488,916.2501924055446,2341.535685824851,79.06521814107694,16403.417896594416,631.7657278549002,55.05820659453128,0,74.96980140175107,88.97463525801206,151.79991487544459,267.5512361738248,65.06680479295702,606.0373953882546,6.326091981818025,184.23232866838566,276.9717738247839,28.999999108142212,52.790085545711875,22.205537964845075,34.318814725256885,1553.381057869023,0,1478.3191743779423,13.224430226844001
Switzerland,CHE,2001,,41.16288752302148,1677.77893360386,0.348441089092,19.15571334607728,14,23196.677053521224,5859.742020954052,677.3938762676723,2624.5549723982995,919.6496374601929,2359.9678802018134,81.54159379242637,16285.551456193187,638.8086820046758,53.05122676207357,0,74.51377083242919,88.15904717991447,136.68364716778694,259.0929637652926,58.571015401021775,570.4838341412351,3.29820315274851,183.05676417737448,275.43823079725416,19.999999723321192,56.51503934540992,21.042500967805182,32.630147341793695,1528.632019416365,14.000000113844287,1450.9359578799936,13.462109724845197
Switzerland,CHE,2002,,40.93911009403675,1686.2994914266942,0.348300530315,20.204015918358778,,23227.47696675907,5980.437386358286,731.6249133056854,2638.1435957833205,928.412734482397,2391.7403654591644,85.95348537904754,16458.805108050547,660.0164322430853,51.59230924021926,0,71.00326743225037,85.95076556945287,114.09672931423019,254.74012179232926,54.97727036072448,553.142378496546,4.237809623089111,172.945994084812,274.0279505007468,19.00000020005673,63.163947044979054,20.823982630301142,34.236512246531355,1539.7843867152035,0,1467.433673208218,13.246693400763041
Switzerland,CHE,2003,,36.412175891839155,1659.7609648482164,0.345363089861,20.45802017744301,0,23186.775717052675,6073.891730415644,790.6755482319599,2665.498701256144,924.4529993987445,2424.7666073028936,86.34984689873919,16626.922372320783,679.5729090250107,49.782159475325116,0,67.53168752637272,81.4801805239668,105.17738349167416,250.57168342351466,50.90046732447577,541.5486969018185,5.646007787594157,166.33712802781804,276.4710950167623,9.000000135702495,73.58802862357176,21.00504400168265,34.479332275796416,1511.1619593071944,0.999999955004278,1480.8797617368025,12.400527060328365
Switzerland,CHE,2004,,34.42867602663643,1584.097248220089,0.339681788286,19.75028211496311,,22243.4505699132,6051.391038411246,826.466294444827,2589.1218714243105,909.6343838888159,2399.480465811461,82.32907517080218,16434.92330799052,678.2304376516347,48.81522549968808,0,62.82025111473944,79.06865306432779,89.50402313536614,245.61416150615497,46.899759656929305,512.0929021367504,5.651763997250289,171.2322522335429,266.23995811729856,10.00000047527969,77.67066720524736,22.204138595513065,33.59433149374899,1472.442084897512,0,1388.0737158665352,12.094355847047106
Switzerland,CHE,2005,,32.121807606880324,1564.225349924467,0.340323790322,19.84572688891805,,21982.23666407563,6121.390677405801,889.3658652314562,2594.611472350426,905.8112119556113,2423.1857577300634,79.06016451511492,16476.31228804987,692.5121272624131,47.113139282782214,0,58.90142165380752,74.53128481304906,72.25660850894056,245.68636571653727,45.10853094324472,478.8951829238417,5.202828021364646,168.86592217053692,258.9576986993125,25.000000295284465,84.1649924414749,24.9687870747146,32.92555357874555,1447.2846919170381,0,1331.0530300109313,11.988761520703715
