date,state,fips,cases,deaths,population,Confirmedbypop,Fatality
2020-03-11,Vermont,50,2,0,884659,0,0
2020-03-11,Virginia,51,10,0,6829174,0,0
2020-03-11,Washington,53,338,29,28995881,0,0.086
2020-03-11,Wisconsin,55,6,0,623989,0,0
2020-03-11,Wyoming,56,1,0,8535519,0,0
2020-03-12,Alaska,02,1,0,68329004,0,0
2020-03-12,Arizona,04,9,0,125580448,0,0
2020-03-12,Arkansas,05,6,0,78347268,0,0
2020-03-12,California,06,252,4,4903185,0,0.016
2020-03-12,Colorado,08,49,1,731545,0,0.02
2020-03-12,Connecticut,09,6,0,7278717,0,0
2020-03-12,Delaware,10,4,0,3017804,0,0
2020-03-12,District of Columbia,11,10,0,39512223,0,0
2020-03-12,Florida,12,46,2,5758736,0,0.043
2020-03-12,Georgia,13,31,1,3565287,0,0.032
2020-03-12,Hawaii,15,2,0,973764,0,0
2020-03-12,Illinois,17,32,0,21477737,0,0
2020-03-12,Indiana,18,12,0,10617423,0,0
2020-03-12,Iowa,19,16,0,1415872,0,0
2020-03-12,Kansas,20,5,1,1787065,0,0.2
2020-03-12,Kentucky,21,11,0,12671821,0,0
2020-03-12,Louisiana,22,14,0,6732219,0,0
2020-03-12,Maine,23,1,0,3155070,0,0
2020-03-12,Maryland,24,13,0,2913314,0,0
2020-03-12,Massachusetts,25,108,0,4467673,0,0
2020-03-12,Michigan,26,12,0,4648794,0,0
2020-03-12,Minnesota,27,9,0,1344212,0,0
2020-03-12,Mississippi,28,1,0,6045680,0,0
2020-03-12,Missouri,29,2,0,6892503,0,0
2020-03-12,Nebraska,31,24,0,5639632,0,0
2020-03-12,Nevada,32,11,0,2976149,0,0
2020-03-12,New Hampshire,33,6,0,6137428,0,0
2020-03-12,New Jersey,34,29,1,1068778,0,0.034
2020-03-12,New Mexico,35,6,0,1934408,0,0
2020-03-12,New York,36,326,0,3080156,0,0
2020-03-12,North Carolina,37,16,0,1359711,0,0
2020-03-12,North Dakota,38,1,0,8882190,0,0
2020-03-12,Ohio,39,5,0,2096829,0,0
2020-03-12,Oklahoma,40,2,0,19453561,0,0
2020-03-12,Oregon,41,30,0,10488084,0,0
2020-03-12,Pennsylvania,42,22,0,762062,0,0
2020-03-12,Rhode Island,44,5,0,11689100,0,0
2020-03-12,South Carolina,45,12,0,3956971,0,0
2020-03-12,South Dakota,46,8,1,4217737,0,0.125
2020-03-12,Tennessee,47,18,0,12801989,0,0
2020-03-12,Texas,48,41,0,1059361,0,0
2020-03-12,Utah,49,7,0,5148714,0,0
2020-03-12,Vermont,50,2,0,884659,0,0
2020-03-12,Virginia,51,17,0,6829174,0,0
2020-03-12,Washington,53,419,32,28995881,0,0.076
2020-03-12,Wisconsin,55,8,0,623989,0,0
2020-03-12,Wyoming,56,1,0,8535519,0,0
2020-03-13,Alabama,01,6,0,55982803,0,0
2020-03-13,Alaska,02,1,0,68329004,0,0
2020-03-13,Arizona,04,9,0,125580448,0,0
2020-03-13,Arkansas,05,7,0,78347268,0,0
2020-03-13,California,06,320,5,4903185,0,0.016
2020-03-13,Colorado,08,78,2,731545,0,0.026
2020-03-13,Connecticut,09,11,0,7278717,0,0
2020-03-13,Delaware,10,4,0,3017804,0,0
2020-03-13,District of Columbia,11,10,0,39512223,0,0
2020-03-13,Florida,12,70,2,5758736,0,0.029
2020-03-13,Georgia,13,41,1,3565287,0,0.024
2020-03-13,Hawaii,15,2,0,973764,0,0
2020-03-13,Idaho,16,1,0,705749,0,0
2020-03-13,Illinois,17,46,0,21477737,0,0
2020-03-13,Indiana,18,12,0,10617423,0,0
2020-03-13,Iowa,19,17,0,1415872,0,0
2020-03-13,Kansas,20,6,1,1787065,0,0.167
2020-03-13,Kentucky,21,11,0,12671821,0,0
2020-03-13,Louisiana,22,36,0,6732219,0,0
2020-03-13,Maine,23,2,0,3155070,0,0
2020-03-13,Maryland,24,18,0,2913314,0,0
2020-03-13,Massachusetts,25,123,0,4467673,0,0
2020-03-13,Michigan,26,25,0,4648794,0,0
2020-03-13,Minnesota,27,14,0,1344212,0,0
2020-03-13,Mississippi,28,6,0,6045680,0,0
2020-03-13,Missouri,29,4,0,6892503,0,0
2020-03-13,Montana,30,4,0,9986857,0,0
2020-03-13,Nebraska,31,27,0,5639632,0,0
2020-03-13,Nevada,32,19,0,2976149,0,0
2020-03-13,New Hampshire,33,7,0,6137428,0,0
2020-03-13,New Jersey,34,50,1,1068778,0,0.02
2020-03-13,New Mexico,35,10,0,1934408,0,0
2020-03-13,New York,36,421,0,3080156,0,0
2020-03-13,North Carolina,37,18,0,1359711,0,0
2020-03-13,North Dakota,38,1,0,8882190,0,0
2020-03-13,Ohio,39,13,0,2096829,0,0
2020-03-13,Oklahoma,40,3,0,19453561,0,0
2020-03-13,Oregon,41,30,0,10488084,0,0
2020-03-13,Pennsylvania,42,41,0,762062,0,0
2020-03-13,Puerto Rico,72,3,0,NA,NA,0
2020-03-13,Rhode Island,44,20,0,11689100,0,0
2020-03-13,South Carolina,45,13,0,3956971,0,0
2020-03-13,South Dakota,46,9,1,4217737,0,0.111
2020-03-13,Tennessee,47,26,0,12801989,0,0
2020-03-13,Texas,48,58,0,1059361,0,0
2020-03-13,Utah,49,7,0,5148714,0,0
2020-03-13,Vermont,50,2,0,884659,0,0
2020-03-13,Virginia,51,30,0,6829174,0,0
2020-03-13,Washington,53,511,37,28995881,0,0.072
2020-03-13,Wisconsin,55,19,0,623989,0,0
2020-03-13,Wyoming,56,2,0,8535519,0,0
2020-03-14,Alabama,01,12,0,55982803,0,0
2020-03-14,Alaska,02,1,0,68329004,0,0
2020-03-14,Arizona,04,12,0,125580448,0,0
2020-03-14,Arkansas,05,9,0,78347268,0,0
2020-03-14,California,06,381,5,4903185,0,0.013
2020-03-14,Colorado,08,103,2,731545,0,0.019
2020-03-14,Connecticut,09,20,0,7278717,0,0
2020-03-14,Delaware,10,4,0,3017804,0,0
2020-03-14,District of Columbia,11,16,0,39512223,0,0
2020-03-14,Florida,12,70,3,5758736,0,0.043
2020-03-14,Georgia,13,65,1,3565287,0,0.015
2020-03-14,Hawaii,15,4,0,973764,0,0
2020-03-14,Idaho,16,5,0,705749,0,0
2020-03-14,Illinois,17,66,0,21477737,0,0
2020-03-14,Indiana,18,15,0,10617423,0,0
2020-03-14,Iowa,19,18,0,1415872,0,0
2020-03-14,Kansas,20,8,1,1787065,0,0.125
2020-03-14,Kentucky,21,18,0,12671821,0,0
2020-03-14,Louisiana,22,77,1,6732219,0,0.013
2020-03-14,Maine,23,3,0,3155070,0,0
2020-03-14,Maryland,24,27,0,2913314,0,0
2020-03-14,Massachusetts,25,138,0,4467673,0,0
2020-03-14,Michigan,26,33,0,4648794,0,0
2020-03-14,Minnesota,27,21,0,1344212,0,0
2020-03-14,Mississippi,28,6,0,6045680,0,0
2020-03-14,Missouri,29,5,0,6892503,0,0
2020-03-14,Montana,30,6,0,9986857,0,0
2020-03-14,Nebraska,31,29,0,5639632,0,0
2020-03-14,Nevada,32,21,0,2976149,0,0
2020-03-14,New Hampshire,33,7,0,6137428,0,0
2020-03-14,New Jersey,34,75,2,1068778,0,0.027
2020-03-14,New Mexico,35,13,0,1934408,0,0
2020-03-14,New York,36,610,2,3080156,0,0.003
2020-03-14,North Carolina,37,25,0,1359711,0,0
2020-03-14,North Dakota,38,1,0,8882190,0,0
2020-03-14,Ohio,39,26,0,2096829,0,0
2020-03-14,Oklahoma,40,4,0,19453561,0,0
2020-03-14,Oregon,41,36,1,10488084,0,0.028
2020-03-14,Pennsylvania,42,47,0,762062,0,0
2020-03-14,Puerto Rico,72,4,0,NA,NA,0
2020-03-14,Rhode Island,44,20,0,11689100,0,0
2020-03-14,South Carolina,45,19,0,3956971,0,0
2020-03-14,South Dakota,46,9,1,4217737,0,0.111
2020-03-14,Tennessee,47,32,0,12801989,0,0
2020-03-14,Texas,48,69,0,1059361,0,0
2020-03-14,Utah,49,21,0,5148714,0,0
2020-03-14,Vermont,50,5,0,884659,0,0
2020-03-14,Virgin Islands,78,1,0,NA,NA,0
2020-03-14,Virginia,51,42,1,6829174,0,0.024
2020-03-14,Washington,53,609,40,28995881,0,0.066
2020-03-14,Wisconsin,55,27,0,623989,0,0
2020-03-14,Wyoming,56,3,0,8535519,0,0
2020-03-15,Alabama,01,23,0,55982803,0,0
2020-03-15,Alaska,02,1,0,68329004,0,0
2020-03-15,Arizona,04,13,0,125580448,0,0
2020-03-15,Arkansas,05,16,0,78347268,0,0
2020-03-15,California,06,478,6,4903185,0,0.013
2020-03-15,Colorado,08,136,2,731545,0,0.015
2020-03-15,Connecticut,09,26,0,7278717,0,0
2020-03-15,Delaware,10,7,0,3017804,0,0
2020-03-15,District of Columbia,11,17,0,39512223,0,0
2020-03-15,Florida,12,109,3,5758736,0,0.028
2020-03-15,Georgia,13,97,1,3565287,0,0.01
2020-03-15,Guam,66,3,0,NA,NA,0
2020-03-15,Hawaii,15,7,0,973764,0,0
2020-03-15,Idaho,16,5,0,705749,0,0
2020-03-15,Illinois,17,94,0,21477737,0,0
2020-03-15,Indiana,18,19,0,10617423,0,0
2020-03-15,Iowa,19,22,0,1415872,0,0
2020-03-15,Kansas,20,9,1,1787065,0,0.111
2020-03-15,Kentucky,21,21,0,12671821,0,0
2020-03-15,Louisiana,22,103,2,6732219,0,0.019
2020-03-15,Maine,23,12,0,3155070,0,0
2020-03-15,Maryland,24,32,0,2913314,0,0
2020-03-15,Massachusetts,25,164,0,4467673,0,0
2020-03-15,Michigan,26,53,0,4648794,0,0
2020-03-15,Minnesota,27,35,0,1344212,0,0
2020-03-15,Mississippi,28,10,0,6045680,0,0
2020-03-15,Missouri,29,5,0,6892503,0,0
2020-03-15,Montana,30,6,0,9986857,0,0
2020-03-15,Nebraska,31,31,0,5639632,0,0
2020-03-15,Nevada,32,26,0,2976149,0,0
2020-03-15,New Hampshire,33,13,0,6137428,0,0
2020-03-15,New Jersey,34,98,2,1068778,0,0.02
2020-03-15,New Mexico,35,17,0,1934408,0,0
2020-03-15,New York,36,732,6,3080156,0,0.008
2020-03-15,North Carolina,37,32,0,1359711,0,0
2020-03-15,North Dakota,38,1,0,8882190,0,0
2020-03-15,Ohio,39,37,0,2096829,0,0
2020-03-15,Oklahoma,40,8,0,19453561,0,0
2020-03-15,Oregon,41,39,1,10488084,0,0.026
2020-03-15,Pennsylvania,42,68,0,762062,0,0
2020-03-15,Puerto Rico,72,5,0,NA,NA,0
2020-03-15,Rhode Island,44,20,0,11689100,0,0
2020-03-15,South Carolina,45,28,0,3956971,0,0
2020-03-15,South Dakota,46,9,1,4217737,0,0.111
2020-03-15,Tennessee,47,39,0,12801989,0,0
2020-03-15,Texas,48,80,0,1059361,0,0
2020-03-15,Utah,49,29,0,5148714,0,0
2020-03-15,Vermont,50,8,0,884659,0,0
2020-03-15,Virgin Islands,78,1,0,NA,NA,0
2020-03-15,Virginia,51,45,1,6829174,0,0.022
2020-03-15,Washington,53,675,42,28995881,0,0.062
2020-03-15,Wisconsin,55,33,0,623989,0,0
2020-03-15,Wyoming,56,3,0,8535519,0,0
2020-03-16,Alabama,01,29,0,55982803,0,0
2020-03-16,Alaska,02,3,0,68329004,0,0
2020-03-16,Arizona,04,18,0,125580448,0,0
2020-03-16,Arkansas,05,22,0,78347268,0,0
2020-03-16,California,06,588,11,4903185,0,0.019
2020-03-16,Colorado,08,161,2,731545,0,0.012
2020-03-16,Connecticut,09,41,0,7278717,0,0
2020-03-16,Delaware,10,8,0,3017804,0,0
2020-03-16,District of Columbia,11,22,0,39512223,0,0
2020-03-16,Florida,12,141,4,5758736,0,0.028
2020-03-16,Georgia,13,118,1,3565287,0,0.008
2020-03-16,Guam,66,3,0,NA,NA,0
2020-03-16,Hawaii,15,10,0,973764,0,0
2020-03-16,Idaho,16,5,0,705749,0,0
2020-03-16,Illinois,17,104,0,21477737,0,0
2020-03-16,Indiana,18,24,1,10617423,0,0.042
2020-03-16,Iowa,19,22,0,1415872,0,0
2020-03-16,Kansas,20,11,1,1787065,0,0.091
2020-03-16,Kentucky,21,22,1,12671821,0,0.045
2020-03-16,Louisiana,22,137,3,6732219,0,0.022
2020-03-16,Maine,23,17,0,3155070,0,0
2020-03-16,Maryland,24,39,0,2913314,0,0
2020-03-16,Massachusetts,25,197,0,4467673,0,0
2020-03-16,Michigan,26,54,0,4648794,0,0
2020-03-16,Minnesota,27,54,0,1344212,0,0
2020-03-16,Mississippi,28,12,0,6045680,0,0
2020-03-16,Missouri,29,9,0,6892503,0,0
2020-03-16,Montana,30,8,0,9986857,0,0
2020-03-16,Nebraska,31,33,0,5639632,0,0
2020-03-16,Nevada,32,45,1,2976149,0,0.022
2020-03-16,New Hampshire,33,17,0,6137428,0,0
2020-03-16,New Jersey,34,176,3,1068778,0,0.017
2020-03-16,New Mexico,35,21,0,1934408,0,0
2020-03-16,New York,36,950,10,3080156,0,0.011
2020-03-16,North Carolina,37,34,0,1359711,0,0
2020-03-16,North Dakota,38,1,0,8882190,0,0
2020-03-16,Ohio,39,50,0,2096829,0,0
2020-03-16,Oklahoma,40,10,0,19453561,0,0
2020-03-16,Oregon,41,46,1,10488084,0,0.022
2020-03-16,Pennsylvania,42,81,0,762062,0,0
2020-03-16,Puerto Rico,72,5,0,NA,NA,0
2020-03-16,Rhode Island,44,21,0,11689100,0,0
2020-03-16,South Carolina,45,33,1,3956971,0,0.03
2020-03-16,South Dakota,46,10,1,4217737,0,0.1
2020-03-16,Tennessee,47,52,0,12801989,0,0
2020-03-16,Texas,48,87,1,1059361,0,0.011
2020-03-16,Utah,49,40,0,5148714,0,0
2020-03-16,Vermont,50,12,0,884659,0,0
2020-03-16,Virgin Islands,78,2,0,NA,NA,0
2020-03-16,Virginia,51,51,1,6829174,0,0.02
2020-03-16,Washington,53,794,48,28995881,0,0.06
2020-03-16,Wisconsin,55,47,0,623989,0,0
2020-03-16,Wyoming,56,10,0,8535519,0,0
2020-03-17,Alabama,01,39,0,55982803,0,0
2020-03-17,Alaska,02,6,0,68329004,0,0
2020-03-17,Arizona,04,20,0,125580448,0,0
2020-03-17,Arkansas,05,22,0,78347268,0,0
2020-03-17,California,06,732,14,4903185,0,0.019
2020-03-17,Colorado,08,183,3,731545,0,0.016
2020-03-17,Connecticut,09,68,0,7278717,0,0
2020-03-17,Delaware,10,16,0,3017804,0,0
2020-03-17,District of Columbia,11,31,0,39512223,0,0
2020-03-17,Florida,12,210,6,5758736,0,0.029
2020-03-17,Georgia,13,142,1,3565287,0,0.007
2020-03-17,Guam,66,3,0,NA,NA,0
2020-03-17,Hawaii,15,14,0,973764,0,0
2020-03-17,Idaho,16,9,0,705749,0,0
2020-03-17,Illinois,17,159,1,21477737,0,0.006
2020-03-17,Indiana,18,30,2,10617423,0,0.067
2020-03-17,Iowa,19,29,0,1415872,0,0
2020-03-17,Kansas,20,17,1,1787065,0,0.059
2020-03-17,Kentucky,21,26,1,12671821,0,0.038
2020-03-17,Louisiana,22,196,5,6732219,0,0.026
2020-03-17,Maine,23,32,0,3155070,0,0
2020-03-17,Maryland,24,57,0,2913314,0,0
2020-03-17,Massachusetts,25,218,0,4467673,0,0
2020-03-17,Michigan,26,65,0,4648794,0,0
2020-03-17,Minnesota,27,60,0,1344212,0,0
2020-03-17,Mississippi,28,21,0,6045680,0,0
2020-03-17,Missouri,29,16,0,6892503,0,0
2020-03-17,Montana,30,8,0,9986857,0,0
2020-03-17,Nebraska,31,36,0,5639632,0,0
2020-03-17,Nevada,32,55,1,2976149,0,0.018
2020-03-17,New Hampshire,33,26,0,6137428,0,0
2020-03-17,New Jersey,34,268,3,1068778,0,0.011
2020-03-17,New Mexico,35,23,0,1934408,0,0
2020-03-17,New York,36,1375,18,3080156,0,0.013
2020-03-17,North Carolina,37,42,0,1359711,0,0
2020-03-17,North Dakota,38,5,0,8882190,0,0
2020-03-17,Ohio,39,67,0,2096829,0,0
2020-03-17,Oklahoma,40,18,0,19453561,0,0
2020-03-17,Oregon,41,66,2,10488084,0,0.03
2020-03-17,Pennsylvania,42,101,0,762062,0,0
2020-03-17,Puerto Rico,72,5,0,NA,NA,0
2020-03-17,Rhode Island,44,23,0,11689100,0,0
2020-03-17,South Carolina,45,47,1,3956971,0,0.021
2020-03-17,South Dakota,46,11,1,4217737,0,0.091
2020-03-17,Tennessee,47,73,0,12801989,0,0
2020-03-17,Texas,48,106,1,1059361,0,0.009
2020-03-17,Utah,49,51,0,5148714,0,0
2020-03-17,Vermont,50,14,0,884659,0,0
2020-03-17,Virgin Islands,78,2,0,NA,NA,0
2020-03-17,Virginia,51,67,2,6829174,0,0.03
2020-03-17,Washington,53,908,54,28995881,0,0.059
2020-03-17,West Virginia,54,1,0,3205958,0,0
2020-03-17,Wisconsin,55,72,0,623989,0,0
2020-03-17,Wyoming,56,15,0,8535519,0,0
2020-03-18,Alabama,01,51,0,55982803,0,0
2020-03-18,Alaska,02,9,0,68329004,0,0
2020-03-18,Arizona,04,28,0,125580448,0,0
2020-03-18,Arkansas,05,33,0,78347268,0,0
2020-03-18,California,06,893,17,4903185,0,0.019
2020-03-18,Colorado,08,216,3,731545,0,0.014
2020-03-18,Connecticut,09,96,1,7278717,0,0.01
2020-03-18,Delaware,10,26,0,3017804,0,0
2020-03-18,District of Columbia,11,36,0,39512223,0,0
2020-03-18,Florida,12,326,7,5758736,0,0.021
2020-03-18,Georgia,13,193,3,3565287,0,0.016
2020-03-18,Guam,66,8,0,NA,NA,0
2020-03-18,Hawaii,15,16,0,973764,0,0
2020-03-18,Idaho,16,11,0,705749,0,0
2020-03-18,Illinois,17,286,1,21477737,0,0.003
2020-03-18,Indiana,18,39,2,10617423,0,0.051
2020-03-18,Iowa,19,38,0,1415872,0,0
2020-03-18,Kansas,20,22,1,1787065,0,0.045
2020-03-18,Kentucky,21,35,1,12671821,0,0.029
2020-03-18,Louisiana,22,280,7,6732219,0,0.025
2020-03-18,Maine,23,43,0,3155070,0,0
2020-03-18,Maryland,24,85,1,2913314,0,0.012
2020-03-18,Massachusetts,25,256,0,4467673,0,0
2020-03-18,Michigan,26,80,1,4648794,0,0.012
2020-03-18,Minnesota,27,77,0,1344212,0,0
2020-03-18,Mississippi,28,34,0,6045680,0,0
2020-03-18,Missouri,29,21,1,6892503,0,0.048
2020-03-18,Montana,30,12,0,9986857,0,0
2020-03-18,Nebraska,31,43,0,5639632,0,0
2020-03-18,Nevada,32,82,1,2976149,0,0.012
2020-03-18,New Hampshire,33,39,0,6137428,0,0
2020-03-18,New Jersey,34,427,5,1068778,0,0.012
2020-03-18,New Mexico,35,28,0,1934408,0,0
2020-03-18,New York,36,2387,32,3080156,0.001,0.013
2020-03-18,North Carolina,37,66,0,1359711,0,0
2020-03-18,North Dakota,38,7,0,8882190,0,0
2020-03-18,Ohio,39,90,0,2096829,0,0
2020-03-18,Oklahoma,40,29,0,19453561,0,0
2020-03-18,Oregon,41,74,3,10488084,0,0.041
2020-03-18,Pennsylvania,42,139,1,762062,0,0.007
2020-03-18,Puerto Rico,72,5,0,NA,NA,0
2020-03-18,Rhode Island,44,33,0,11689100,0,0
2020-03-18,South Carolina,45,60,1,3956971,0,0.017
2020-03-18,South Dakota,46,11,1,4217737,0,0.091
2020-03-18,Tennessee,47,98,0,12801989,0,0
2020-03-18,Texas,48,166,2,1059361,0,0.012
2020-03-18,Utah,49,65,0,5148714,0,0
2020-03-18,Vermont,50,19,0,884659,0,0
2020-03-18,Virgin Islands,78,3,0,NA,NA,0
2020-03-18,Virginia,51,78,2,6829174,0,0.026
2020-03-18,Washington,53,1026,68,28995881,0,0.066
2020-03-18,West Virginia,54,2,0,3205958,0,0
2020-03-18,Wisconsin,55,106,0,623989,0,0
2020-03-18,Wyoming,56,17,0,8535519,0,0
2020-03-19,Alabama,01,78,0,55982803,0,0
2020-03-19,Alaska,02,12,0,68329004,0,0
2020-03-19,Arizona,04,47,0,125580448,0,0
2020-03-19,Arkansas,05,62,0,78347268,0,0
2020-03-19,California,06,1067,19,4903185,0,0.018
2020-03-19,Colorado,08,278,5,731545,0,0.018
2020-03-19,Connecticut,09,159,4,7278717,0,0.025
2020-03-19,Delaware,10,30,0,3017804,0,0
2020-03-19,District of Columbia,11,39,0,39512223,0,0
2020-03-19,Florida,12,434,8,5758736,0,0.018
2020-03-19,Georgia,13,282,10,3565287,0,0.035
2020-03-19,Guam,66,12,0,NA,NA,0
2020-03-19,Hawaii,15,26,0,973764,0,0
2020-03-19,Idaho,16,23,0,705749,0,0
2020-03-19,Illinois,17,420,4,21477737,0,0.01
2020-03-19,Indiana,18,56,2,10617423,0,0.036
2020-03-19,Iowa,19,44,0,1415872,0,0
2020-03-19,Kansas,20,35,1,1787065,0,0.029
2020-03-19,Kentucky,21,47,2,12671821,0,0.043
2020-03-19,Louisiana,22,392,10,6732219,0,0.026
2020-03-19,Maine,23,52,0,3155070,0,0
2020-03-19,Maryland,24,108,1,2913314,0,0.009
2020-03-19,Massachusetts,25,328,0,4467673,0,0
2020-03-19,Michigan,26,334,3,4648794,0,0.009
2020-03-19,Minnesota,27,89,0,1344212,0,0
2020-03-19,Mississippi,28,50,1,6045680,0,0.02
2020-03-19,Missouri,29,35,1,6892503,0,0.029
2020-03-19,Montana,30,19,0,9986857,0,0
2020-03-19,Nebraska,31,47,0,5639632,0,0
2020-03-19,Nevada,32,99,1,2976149,0,0.01
2020-03-19,New Hampshire,33,44,0,6137428,0,0
2020-03-19,New Jersey,34,735,9,1068778,0.001,0.012
2020-03-19,New Mexico,35,35,0,1934408,0,0
2020-03-19,New York,36,4161,39,3080156,0.001,0.009
2020-03-19,North Carolina,37,104,0,1359711,0,0
2020-03-19,North Dakota,38,19,0,8882190,0,0
2020-03-19,Ohio,39,120,0,2096829,0,0
2020-03-19,Oklahoma,40,44,1,19453561,0,0.023
2020-03-19,Oregon,41,87,3,10488084,0,0.034
2020-03-19,Pennsylvania,42,187,1,762062,0,0.005
2020-03-19,Puerto Rico,72,6,0,NA,NA,0
2020-03-19,Rhode Island,44,44,0,11689100,0,0
2020-03-19,South Carolina,45,81,1,3956971,0,0.012
2020-03-19,South Dakota,46,14,1,4217737,0,0.071
2020-03-19,Tennessee,47,155,0,12801989,0,0
2020-03-19,Texas,48,248,4,1059361,0,0.016
2020-03-19,Utah,49,80,0,5148714,0,0
2020-03-19,Vermont,50,22,2,884659,0,0.091
2020-03-19,Virgin Islands,78,3,0,NA,NA,0
2020-03-19,Virginia,51,94,2,6829174,0,0.021
2020-03-19,Washington,53,1228,75,28995881,0,0.061
2020-03-19,West Virginia,54,5,0,3205958,0,0
2020-03-19,Wisconsin,55,155,2,623989,0,0.013
2020-03-19,Wyoming,56,18,0,8535519,0,0
2020-03-20,Alabama,01,106,0,55982803,0,0
2020-03-20,Alaska,02,14,0,68329004,0,0
2020-03-20,Arizona,04,70,1,125580448,0,0.014
2020-03-20,Arkansas,05,100,0,78347268,0,0
2020-03-20,California,06,1283,24,4903185,0,0.019
2020-03-20,Colorado,08,364,5,731545,0,0.014
2020-03-20,Connecticut,09,194,4,7278717,0,0.021
2020-03-20,Delaware,10,39,0,3017804,0,0
2020-03-20,District of Columbia,11,71,0,39512223,0,0
2020-03-20,Florida,12,564,9,5758736,0,0.016
2020-03-20,Georgia,13,482,14,3565287,0,0.029
2020-03-20,Guam,66,14,0,NA,NA,0
2020-03-20,Hawaii,15,37,0,973764,0,0
2020-03-20,Idaho,16,31,0,705749,0,0
2020-03-20,Illinois,17,583,5,21477737,0,0.009
2020-03-20,Indiana,18,81,5,10617423,0,0.062
2020-03-20,Iowa,19,45,0,1415872,0,0
2020-03-20,Kansas,20,49,1,1787065,0,0.02
2020-03-20,Kentucky,21,63,2,12671821,0,0.032
2020-03-20,Louisiana,22,537,10,6732219,0,0.019
2020-03-20,Maine,23,57,0,3155070,0,0
2020-03-20,Maryland,24,150,2,2913314,0,0.013
2020-03-20,Massachusetts,25,413,1,4467673,0,0.002
2020-03-20,Michigan,26,548,4,4648794,0,0.007
2020-03-20,Minnesota,27,115,0,1344212,0,0
2020-03-20,Mississippi,28,80,1,6045680,0,0.012
2020-03-20,Missouri,29,73,3,6892503,0,0.041
2020-03-20,Montana,30,19,0,9986857,0,0
2020-03-20,Nebraska,31,53,0,5639632,0,0
2020-03-20,Nevada,32,165,2,2976149,0,0.012
2020-03-20,New Hampshire,33,55,0,6137428,0,0
2020-03-20,New Jersey,34,896,11,1068778,0.001,0.012
2020-03-20,New Mexico,35,43,0,1934408,0,0
2020-03-20,New York,36,7113,68,3080156,0.002,0.01
2020-03-20,North Carolina,37,144,0,1359711,0,0
2020-03-20,North Dakota,38,27,0,8882190,0,0
2020-03-20,Ohio,39,169,1,2096829,0,0.006
2020-03-20,Oklahoma,40,49,1,19453561,0,0.02
2020-03-20,Oregon,41,114,3,10488084,0,0.026
2020-03-20,Pennsylvania,42,269,1,762062,0,0.004
2020-03-20,Puerto Rico,72,14,0,NA,NA,0
2020-03-20,Rhode Island,44,44,0,11689100,0,0
2020-03-20,South Carolina,45,126,3,3956971,0,0.024
2020-03-20,South Dakota,46,14,1,4217737,0,0.071
2020-03-20,Tennessee,47,237,0,12801989,0,0
2020-03-20,Texas,48,386,5,1059361,0,0.013
2020-03-20,Utah,49,112,0,5148714,0,0
2020-03-20,Vermont,50,29,2,884659,0,0.069
2020-03-20,Virgin Islands,78,6,0,NA,NA,0
2020-03-20,Virginia,51,115,2,6829174,0,0.017
2020-03-20,Washington,53,1404,83,28995881,0,0.059
2020-03-20,West Virginia,54,8,0,3205958,0,0
2020-03-20,Wisconsin,55,216,3,623989,0,0.014
2020-03-20,Wyoming,56,22,0,8535519,0,0
2020-03-21,Alabama,01,131,0,55982803,0,0
2020-03-21,Alaska,02,21,0,68329004,0,0
2020-03-21,Arizona,04,104,1,125580448,0,0.01
2020-03-21,Arkansas,05,118,0,78347268,0,0
2020-03-21,California,06,1544,28,4903185,0,0.018
2020-03-21,Colorado,08,475,6,731545,0.001,0.013
2020-03-21,Connecticut,09,223,5,7278717,0,0.022
2020-03-21,Delaware,10,45,0,3017804,0,0
2020-03-21,District of Columbia,11,77,1,39512223,0,0.013
2020-03-21,Florida,12,764,11,5758736,0,0.014
2020-03-21,Georgia,13,552,20,3565287,0,0.036
2020-03-21,Guam,66,15,0,NA,NA,0
2020-03-21,Hawaii,15,48,0,973764,0,0
2020-03-21,Idaho,16,42,0,705749,0,0
2020-03-21,Illinois,17,751,6,21477737,0,0.008
2020-03-21,Indiana,18,128,6,10617423,0,0.047
2020-03-21,Iowa,19,68,0,1415872,0,0
2020-03-21,Kansas,20,57,2,1787065,0,0.035
2020-03-21,Kentucky,21,84,3,12671821,0,0.036
2020-03-21,Louisiana,22,763,16,6732219,0,0.021
2020-03-21,Maine,23,70,0,3155070,0,0
2020-03-21,Maryland,24,195,3,2913314,0,0.015
2020-03-21,Massachusetts,25,525,2,4467673,0,0.004
2020-03-21,Michigan,26,787,6,4648794,0,0.008
2020-03-21,Minnesota,27,138,1,1344212,0,0.007
2020-03-21,Mississippi,28,140,1,6045680,0,0.007
2020-03-21,Missouri,29,93,3,6892503,0,0.032
2020-03-21,Montana,30,29,0,9986857,0,0
2020-03-21,Nebraska,31,61,0,5639632,0,0
2020-03-21,Nevada,32,165,2,2976149,0,0.012
2020-03-21,New Hampshire,33,65,0,6137428,0,0
2020-03-21,New Jersey,34,1336,16,1068778,0.001,0.012
2020-03-21,New Mexico,35,57,0,1934408,0,0
2020-03-21,New York,36,10371,95,3080156,0.003,0.009
2020-03-21,North Carolina,37,184,0,1359711,0,0
2020-03-21,North Dakota,38,28,0,8882190,0,0
2020-03-21,Ohio,39,247,3,2096829,0,0.012
2020-03-21,Oklahoma,40,53,1,19453561,0,0.019
